ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT ID,PROJECT DESCRIPTION,CDC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
10603,Homan/Arthington,Homan Square Phase VI,3609 W Arthington St,Shaw Development Company,,"Homan Square Rentals Phase VI is a continuation of the overall Homan Square development at the site of the former Sears Roebuck Headquarters.  The area was transformed in the 1990's into a new neighborhood of affordable rental and market rate homes.  A cornerstone of the development is the Homan Square Community Center, which houses a Chicago Park District pool and gym, as well as numerous social service agencies to serve area residents.   

The project architecture will be similar to previous phased, with brick on the 1st floor and siding on the upper floors.  Energy efficient features include high efficiency furnaces, air conditioning, and water heaters for each unit; Energy Star rated ceiling fans and lighting; low VOC paints, carpets, and pads, and low-flow kitchen and bath faucets and shower heads.

The project is located in PD 535, which (per the developer's attorney) already already allows the additional 52 units proposed for Phase VI. The approvals needed from zoning are site plan approval and then a Part II.  The developer will submit for site plan approval soon. The Part II will be accomplished when the building permit application is submitted.",09/09/2014,$3062798,$13771430,1152417.178059108,1895758.868741924,41.869824559,-87.715903846,"(41.86982455944267, -87.71590384580168)"
1785,Kinzie Industrial Corridor,IGA - CPD - Park 1015 - Smith - II - Ballfields,2526 W Grand Av,Chicago Park District,2143,An intergovernmental agreement between the City of Chicago and the Chicago Park District,12/08/2010,$924000,$1185000,1159413.891790972,1903816.540084767,41.891794582,-87.689995036,"(41.89179458165182, -87.68999503581752)"
1251,Chicago/Kingsbury,Eport - 600 W Chicago,610 W Chicago Av,Eport 600 Property Owner L.L.C.,36,"Located in the Near North community, the project includes the construction and rehabilitation of several mixed-use facilities.  The project  includes a total of 1.7 million square feet of space, parking and street and streetscape improvements.",08/14/2001,$33243085,$286675924,1172083.139609452,1905658.2214894,41.896578176,-87.643412445,"(41.896578176013826, -87.64341244537296)"
1301,Montclare,Montclare Sr Residence I,6650 W Belden Av,"Montclare Sr. Resid. Phase I, L.P.",103,"Located in Montclare, the project includes the construction of a 6-story senior residential building.  There building will include 153 rental units and 1 staff unit.  All rental units affordable at 60% area median income and age restricted of 55 or older, and include 47 units at 50% area median income.",08/08/2000,$4853000,$21110808,1131547.931541498,1914379.415666129,41.921308223,-87.792090958,"(41.92130822275419, -87.79209095804886)"
1252,Greater Southwest Industrial (East),Stylemaster - Gateway Park,7600 S Albany Av,"Gateway Park, LLC",37,"Located in the Ashburn community, the project includes cleanup and remediation of a 62 acre site.  The project also includes construction of a 660,000 square foot industrial space for StyleMaster and other tenants.",02/25/1999,$14000000,$28235000,1156890.238101423,1854017.308483059,41.755190818,-87.700610164,"(41.75519081793185, -87.70061016424349)"
1376,24th/Michigan,Hilliard Homes - II,2030 S State St,Hilliard Homes ll LP,223,"Located in the Near South Side community, the project is a second phase of renovating two residential structures containing 327 affordable apartments with all units at 60% area median income.",10/10/2000,$1540000,$51112000,1176604.64229674,1890373.503495041,41.854535033,-87.627267739,"(41.85453503296495, -87.62726773880271)"
1230,Ohio/Wabash,Medinah Temple,600 N Wabash Av,"Medinah Temple, Inc. et al",1,"The project includes the rehabilitation of the Medinah Temple Building, Tree Studios Building, Unit Building, and the interior courtyard.  The project constructed a 120,000 square foot home goods store in the Medinah Temple Building and commercial rental property in Unit Building and Tree Studios Building.",09/12/2000,$12700000,$59118000,1176591.971015353,1904220.076863708,41.892531148,-87.626895964,"(41.892531148204995, -87.62689596447262)"
1261,Pilsen Industrial Corridor,International Produce Market,2431 S Wolcott Av,"CIPM, LLC and CenterPoint Realty Services Corp., LLC",49,"Located in the Lower West Side community, the project includes the construction of 436,000 square feet warehouse and distribution space.",08/08/2000,$9000000,$46639816,1164133.129509114,1887768.7454072,41.847659614,-87.673116705,"(41.84765961440421, -87.67311670533543)"
1316,Archer Courts,Archer Courts - Phase I - Apts,2242 S Princeton Av,Community Housing Partners XV L.P.; Chicago Community Development Corp.; et Voice of the People,121,"Located in Armour Square, the project includes the rehabilitation of two apartment buildings.  The buildings will have 147 units with 145 of those units affordable at 60% area median income.",01/12/1999,$2500000,$11040129,1174528.582765911,1889278.896888699,41.851577943,-87.634920345,"(41.85157794309647, -87.63492034466017)"
1296,Stony Island Commercial/Burnside Industrial,Greenwood Associates,1111 E 87th St,Greenwood Associates L.P.,97,"Located in the Burnside community, the project renovated a former shopping center info 12 tenant spaces ranging from 1,100 to 17,000 square feet.  The project also constructed three office buildings totaling 53,000 square feet and 160 parking spaces.",03/28/2000,$2600000,$15481599,1185192.027309734,1847484.877394573,41.736647164,-87.59709715,"(41.736647163668884, -87.59709715045784)"
1348,River South,LaSalle Park - Clark Taylor,800 S Clark St,Clark/Taylor L.L.C.,179,"The project includes the construction of streets, alleys, utilities and additional improvements in the area generally bounded by West Polk Street, South Clark Street, West Roosevelt Road and South Wells Street.",04/11/2000,$2237882,$2237882,1175601.811689636,1896789.816476703,41.872164396,-87.630755777,"(41.87216439605228, -87.63075577691671)"
1356,24th/Michigan,Hilliard Homes - I,2031 S Clark St,Hilliard Homes l LP,190,"Located in the Near South side community, the project renovated two residential structures.  The buildings include 327 affordable units total (60% AMI) including 153 CHA units.  The project also included landscaping, 241 parking spaces, and renovation of common areas.",10/10/2000,$750000,$57217381,1175862.865749689,1890322.361116552,41.8544114,-87.629991876,"(41.85441140008985, -87.62999187639629)"
502098,Bronzeville,Quad Communities Arts And Recreation Center,435 E 35th St,Community Builders Inc.,,"The proposed project is a 30,000 square foot athletic, recreational, arts, educational and
community facility next to the Oakwood Shores CHA transformational project. The Chicago Park
District will operate and lease the facility. After 7 years, the building will be transferred to the
Chicago Park District permanently. 
  
The Chicago Park District and Chicago Public Schools will transfer land to the City, who will then
lease it to The Community Builders under a 19-25 year lease, and finally the Chicago Park
District will sublease the land from The Community Builders.",09/09/2014,$4300000,$17567328,1179871.249648493,1881847.580990437,41.831064988,-87.615539621,"(41.83106498840861, -87.61553962138639)"
502098,Bronzeville,Quad Communities Arts And Recreation Center,435 E 35th St,Community Builders Inc.,,"The proposed project is a 30,000 square foot athletic, recreational, arts, educational and
community facility next to the Oakwood Shores CHA transformational project. The Chicago Park
District will operate and lease the facility. After 7 years, the building will be transferred to the
Chicago Park District permanently. 
  
The Chicago Park District and Chicago Public Schools will transfer land to the City, who will then
lease it to The Community Builders under a 19-25 year lease, and finally the Chicago Park
District will sublease the land from The Community Builders.",09/09/2014,$4300000,$17567328,1179871.249648493,1881847.580990437,41.831064988,-87.615539621,"(41.83106498840861, -87.61553962138639)"
1659,River West,WaterSaver Faucet - Phase II,708 W Erie St,"Raffin Properties, Inc.",1046,"The WaterSaver Faucet II project is located in the River West TIF District. The project consists of rehabilitation and modernization of an existing 79,200 square floor manufacturing facility and a 45,000 square feet, 3-story expansion.",08/10/2010,$5200000,$26227785,1171288.457805243,1904530.578230772,41.893501353,-87.646364311,"(41.89350135273844, -87.64636431115713)"
1497,River West,WaterSaver Faucet - Phase I,705 W Erie St,"Raffin Properties, Inc.",612,"The Water Saver Faucet Phase I project is located in the River West TIF District. The industrial economic redevelopment project consists of the retention and expansion of an existing manufacturing plant containing 79,200 square feet of industrial space. The project will expand the manufacturing facility by an additional 45,000 square feet.",12/11/2007,$750000,$14833750,1171332.703046511,1904451.910323544,41.893284511,-87.646204129,"(41.893284510936674, -87.646204128942)"
1577,Archer/Central,Shop and Save,5829 S Archer Av,"Archer Advisors, LLC and 5829 Archer Development, LLC",803,"The Shop and Save project is located on a 5.75 acre site in the Archer/Central TIF district. The project consists of renovating of the former Dominick's grocery store with new roof, HVAC, windows and flooring. In addition, 300 parking spaces and a 33,000 square foot loading area will be repaired.",11/18/2008,$3000000,$15026000,1140672.648412313,1868781.976068995,41.796019624,-87.759683367,"(41.79601962445319, -87.7596833671853)"
500080,Woodlawn,The Strand,6315 S Cottage Grove Av,"Historic Strand, LP",,"The former Strand Hotel is a city-owned building located at 6315 S. Cottage Grove.  The developer, Holsten R.E. Development is seeking to rehabilitate the existing building into affordable multifamily housing targeting veterans and others with household incomes at or below 60% of AMI.  The Strand is a five story brick structure with stone accents.  Upon completion the development will include 72 one-bedroom units and 1 two-bedroom managers unit.  The site also includes an adjacent vacant parcel in the rear of the building, at 6314 S. Maryland, that will be redeveloped into a parking lot with an estimated 28 parking spaces.",04/08/2014,$2000000,$22916932,1182690.738188928,1863235.377265526,41.779926504,-87.605772938,"(41.779926504277796, -87.60577293833379)"
1060,Western/Ogden,The American National Red Cross - Rauner Center,2200 W Harrison St,The American National Red Cross,,"The American National Red Cross Rauner Center project is located in the Western/Ogden TIF district. The project consists of the relocation of a blood distribution/collection center from 310 S. Racine to 2200 W. Harrison Avenue. The project includes the relocation project is to include the expansion, redesign and reconfiguration of existing vacant office space at the Rauner Center, and the retention and creation of 116 jobs.",07/10/2012,$500000,$2625056,1161784.220449668,1897376.408090102,41.874073204,-87.681469537,"(41.874073204146015, -87.68146953717287)"
